run_id,seed,experiment,scenario,method,conflict_pressure,scenario_fingerprint,result_mode,conflict_class,ground_truth_conflict,ground_truth_resolvable,ground_truth_feasible_combinations,ground_truth_uses_true_state,noise_ratio,stale_ms,missing_layer,proposals_per_layer,num_proposals,num_layers_observed,num_raw_combinations,num_pruned_combinations,num_evaluated_combinations,num_feasible_combinations,combination_evaluation_mode,selected_proposal_ids,selected_action_set,rejected_proposal_ids,pre_execution_feasibility_checked,post_execution_verification_result,conflict_detected,conflict_resolved,qos_satisfied,infeasible_configuration,decision_rejected,safe_rejection,unsafe_execution,transaction_attempted,rollback_triggered,rollback_success,no_partial_commit,stable_version_before,stable_version_after,proposal_generated_version,execution_version,read_set_version,stale_state_detected,stale_proposal_rejected,proposal_regenerated,coordination_latency_ms,feasibility_latency_ms,transaction_latency_ms,total_latency_ms,peak_memory_mb,timeout,control_messages,control_bytes,success,failure_reason
stale:stale_state:factor=20:seed=9:method=proposed,9,stale,stale_state,proposed,1.0,507d580a86bf47d78112769b64fb2289ab000a48ed37adc0d511585b547555c5,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,0,81,0,global_exact_feasibility,,,exp3-seed-0009:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0009:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0009:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0009:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0009:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0009:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0009:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0009:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0009:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0009:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0009:edge-0000:transport:01:INCREASE_SEND_RATE;exp3-seed-0009:edge-0000:transport:02:DECREASE_SEND_RATE,True,NOT_EXECUTED,True,False,False,False,True,True,False,False,False,False,True,1,1,1,2,1,True,True,False,14.015037566423416,13.820838183164597,0.0,14.152087271213531,0.07892608642578125,False,0,0,False,safe_rejection:stale_state
stale:stale_state:factor=20:seed=9:method=independent,9,stale,stale_state,independent,1.0,507d580a86bf47d78112769b64fb2289ab000a48ed37adc0d511585b547555c5,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,81,4,0,layer_local_candidates,exp3-seed-0009:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0009:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0009:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0009:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0009:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0009:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0009:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0009:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0009:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0009:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0009:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0009:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,2,1,True,False,False,0.0923648476600647,0.0,15.341702848672867,110.29987409710884,0.002105712890625,False,40,44620,False,stable verification failed: business_qos_verification_failed
stale:stale_state:factor=20:seed=9:method=adjacent,9,stale,stale_state,adjacent,1.0,507d580a86bf47d78112769b64fb2289ab000a48ed37adc0d511585b547555c5,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,81,27,0,adjacent_pair_candidates,exp3-seed-0009:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0009:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0009:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0009:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0009:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0009:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0009:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0009:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0009:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0009:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0009:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0009:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,2,1,True,False,False,0.63275545835495,0.5288906395435333,15.552155673503876,110.89755967259407,0.006188392639160156,False,40,44620,False,stable verification failed: business_qos_verification_failed
stale:stale_state:factor=20:seed=9:method=no_verification,9,stale,stale_state,no_verification,1.0,507d580a86bf47d78112769b64fb2289ab000a48ed37adc0d511585b547555c5,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,0,81,0,global_declared_score_without_feasibility,exp3-seed-0009:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0009:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0009:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0009:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:KEEP_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0009:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0009:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0009:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0009:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0009:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0009:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0009:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0009:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,2,1,True,False,False,1.5545114874839783,0.0,15.339277684688568,111.71537637710571,0.01172637939453125,False,40,44620,False,stable verification failed: business_qos_verification_failed
stale:stale_state:factor=20:seed=10:method=proposed,10,stale,stale_state,proposed,1.0,b16042f408e4fde150c4283dd5b900592a493a6104eec476b37695b1d6b9c3cc,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,0,81,0,global_exact_feasibility,,,exp3-seed-0010:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0010:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0010:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0010:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0010:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0010:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0010:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0010:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0010:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0010:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0010:edge-0000:transport:01:INCREASE_SEND_RATE;exp3-seed-0010:edge-0000:transport:02:DECREASE_SEND_RATE,True,NOT_EXECUTED,True,False,False,False,True,True,False,False,False,False,True,1,1,1,2,1,True,True,False,13.953790068626404,13.760369271039963,0.0,14.090489596128464,0.07805633544921875,False,0,0,False,safe_rejection:stale_state
stale:stale_state:factor=20:seed=10:method=independent,10,stale,stale_state,independent,1.0,b16042f408e4fde150c4283dd5b900592a493a6104eec476b37695b1d6b9c3cc,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,81,4,0,layer_local_candidates,exp3-seed-0010:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0010:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0010:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0010:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0010:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0010:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0010:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0010:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0010:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0010:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0010:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0010:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,2,1,True,False,False,0.09390711784362793,0.0,15.35196602344513,110.27692258358002,0.002105712890625,False,40,44614,False,stable verification failed: business_qos_verification_failed
stale:stale_state:factor=20:seed=10:method=adjacent,10,stale,stale_state,adjacent,1.0,b16042f408e4fde150c4283dd5b900592a493a6104eec476b37695b1d6b9c3cc,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,81,27,0,adjacent_pair_candidates,exp3-seed-0010:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0010:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0010:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0010:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0010:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0010:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0010:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0010:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0010:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0010:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0010:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0010:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,2,1,True,False,False,0.6379373371601105,0.5294308066368103,15.296034514904022,110.45239865779877,0.006188392639160156,False,40,44614,False,stable verification failed: business_qos_verification_failed
stale:stale_state:factor=20:seed=10:method=no_verification,10,stale,stale_state,no_verification,1.0,b16042f408e4fde150c4283dd5b900592a493a6104eec476b37695b1d6b9c3cc,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,0,81,0,global_declared_score_without_feasibility,exp3-seed-0010:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0010:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0010:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0010:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:KEEP_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0010:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0010:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0010:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0010:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0010:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0010:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0010:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0010:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,2,1,True,False,False,1.5503540635108948,0.0,15.326209366321564,111.6134561598301,0.01172637939453125,False,40,44614,False,stable verification failed: business_qos_verification_failed
stale:stale_state:factor=20:seed=11:method=proposed,11,stale,stale_state,proposed,1.0,6850b921160f6a9d62571f837beb5a73284b2a1021749671fecfeb49cae18f79,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,0,81,0,global_exact_feasibility,,,exp3-seed-0011:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0011:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0011:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0011:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0011:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0011:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0011:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0011:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0011:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0011:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0011:edge-0000:transport:01:INCREASE_SEND_RATE;exp3-seed-0011:edge-0000:transport:02:DECREASE_SEND_RATE,True,NOT_EXECUTED,True,False,False,False,True,True,False,False,False,False,True,1,1,1,2,1,True,True,False,13.96295428276062,13.769444078207016,0.0,14.105044305324554,0.07805633544921875,False,0,0,False,safe_rejection:stale_state
stale:stale_state:factor=20:seed=11:method=independent,11,stale,stale_state,independent,1.0,6850b921160f6a9d62571f837beb5a73284b2a1021749671fecfeb49cae18f79,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,81,4,0,layer_local_candidates,exp3-seed-0011:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0011:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0011:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0011:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0011:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0011:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0011:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0011:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0011:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0011:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0011:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0011:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,2,1,True,False,False,0.0927560031414032,0.0,15.350162982940674,110.3062629699707,0.002105712890625,False,40,44666,False,stable verification failed: business_qos_verification_failed
stale:stale_state:factor=20:seed=11:method=adjacent,11,stale,stale_state,adjacent,1.0,6850b921160f6a9d62571f837beb5a73284b2a1021749671fecfeb49cae18f79,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,81,27,0,adjacent_pair_candidates,exp3-seed-0011:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0011:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0011:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0011:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0011:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0011:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0011:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0011:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0011:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0011:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0011:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0011:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,2,1,True,False,False,0.6309635937213898,0.5262754857540131,15.295591205358505,110.3220097720623,0.006188392639160156,False,40,44666,False,stable verification failed: business_qos_verification_failed
stale:stale_state:factor=20:seed=11:method=no_verification,11,stale,stale_state,no_verification,1.0,6850b921160f6a9d62571f837beb5a73284b2a1021749671fecfeb49cae18f79,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,0,81,0,global_declared_score_without_feasibility,exp3-seed-0011:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0011:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0011:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0011:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:KEEP_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0011:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0011:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0011:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0011:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0011:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0011:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0011:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0011:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,2,1,True,False,False,1.552034169435501,0.0,15.377778559923172,111.6434708237648,0.01172637939453125,False,40,44666,False,stable verification failed: business_qos_verification_failed
stale:stale_state:factor=20:seed=12:method=proposed,12,stale,stale_state,proposed,1.0,11eef9f4182c0110f7e08dc20dc42c163132f381e1f5d9d11512f282c1e3a338,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,0,81,0,global_exact_feasibility,,,exp3-seed-0012:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0012:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0012:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0012:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0012:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0012:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0012:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0012:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0012:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0012:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0012:edge-0000:transport:01:INCREASE_SEND_RATE;exp3-seed-0012:edge-0000:transport:02:DECREASE_SEND_RATE,True,NOT_EXECUTED,True,False,False,False,True,True,False,False,False,False,True,1,1,1,2,1,True,True,False,13.956144452095032,13.762827962636948,0.0,14.091882854700089,0.07892608642578125,False,0,0,False,safe_rejection:stale_state
stale:stale_state:factor=20:seed=12:method=independent,12,stale,stale_state,independent,1.0,11eef9f4182c0110f7e08dc20dc42c163132f381e1f5d9d11512f282c1e3a338,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,81,4,0,layer_local_candidates,exp3-seed-0012:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0012:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0012:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0012:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0012:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0012:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0012:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0012:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0012:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0012:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0012:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0012:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,2,1,True,False,False,0.09320676326751709,0.0,13.715799897909164,108.84207487106323,0.002105712890625,False,40,40246,False,stable verification failed: business_qos_verification_failed
stale:stale_state:factor=20:seed=12:method=adjacent,12,stale,stale_state,adjacent,1.0,11eef9f4182c0110f7e08dc20dc42c163132f381e1f5d9d11512f282c1e3a338,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,81,27,0,adjacent_pair_candidates,exp3-seed-0012:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0012:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0012:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0012:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0012:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0012:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0012:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0012:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0012:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0012:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0012:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0012:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,2,1,True,False,False,0.6356090307235718,0.5306974053382874,13.828225433826447,109.37193036079407,0.006188392639160156,False,40,40246,False,stable verification failed: business_qos_verification_failed
stale:stale_state:factor=20:seed=12:method=no_verification,12,stale,stale_state,no_verification,1.0,11eef9f4182c0110f7e08dc20dc42c163132f381e1f5d9d11512f282c1e3a338,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,0,81,0,global_declared_score_without_feasibility,exp3-seed-0012:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0012:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0012:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0012:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:KEEP_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0012:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0012:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0012:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0012:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0012:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0012:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0012:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0012:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,2,1,True,False,False,1.5651807188987732,0.0,13.892337679862976,110.07694900035858,0.01172637939453125,False,40,40246,False,stable verification failed: business_qos_verification_failed
stale:stale_state:factor=20:seed=13:method=proposed,13,stale,stale_state,proposed,1.0,c3987d935a42bd0777b2127a774d61fa6e223d058d52de34450766ff8d0ad81c,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,0,81,0,global_exact_feasibility,,,exp3-seed-0013:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0013:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0013:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0013:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0013:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0013:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0013:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0013:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0013:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0013:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0013:edge-0000:transport:01:INCREASE_SEND_RATE;exp3-seed-0013:edge-0000:transport:02:DECREASE_SEND_RATE,True,NOT_EXECUTED,True,False,False,False,True,True,False,False,False,False,True,1,1,1,2,1,True,True,False,13.987120240926743,13.795651495456696,0.0,14.120060950517654,0.07860565185546875,False,0,0,False,safe_rejection:stale_state
stale:stale_state:factor=20:seed=13:method=independent,13,stale,stale_state,independent,1.0,c3987d935a42bd0777b2127a774d61fa6e223d058d52de34450766ff8d0ad81c,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,20,,0,12,4,81,81,4,0,layer_local_candidates,exp3-seed-0013:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0013:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0013:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0013:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0013:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0013:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0013:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0013:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0013:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0013:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0013:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0013:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,2,1,True,False,False,0.09259209036827087,0.0,15.64285159111023,111.72451451420784,0.002105712890625,False,40,46770,False,stable verification failed: business_qos_verification_failed
